index,6.70807456970215_44.2030639648438,7.95580101013184_36.1719627380371,8.07692337036133_45.8104095458984,8.13559341430664_37.7784767150879,8.28947353363037_47.4179382324219,8.32369899749756_39.3835906982422,8.52070999145508_40.9885101318359,8.72727298736572_42.5945358276367,8.94409942626953_44.2030639648438,9.94475173950195_36.1719627380371,10.1694917678833_37.7784767150879,10.384614944458_45.8104095458984,10.4046239852905_39.3835906982422,10.6508874893188_40.9885101318359,10.6578950881958_47.4179382324219,10.9090909957886_42.5945358276367,11.1801242828369_44.2030639648438,11.9337015151978_36.1719627380371,12.20339012146_37.7784767150879,12.4855489730835_39.3835906982422,12.692307472229_45.8104095458984,12.7810649871826_40.9885101318359,13.0263156890869_47.4179382324219,13.0909090042114_42.5945358276367,13.4161491394043_44.2030639648438,13.9226522445679_36.1719627380371,14.2372884750366_37.7784767150879,14.5664739608765_39.3835906982422,14.9112424850464_40.9885101318359,15_45.8104095458984,15.2727270126343_42.5945358276367,15.3947372436523_47.4179382324219,15.6521739959717_44.2030639648438,15.9116020202637_36.1719627380371,16.2711868286133_37.7784767150879,16.6473979949951_39.3835906982422,17.0414199829102_40.9885101318359,17.3076915740967_45.8104095458984,17.4545459747314_42.5945358276367,17.7631587982178_47.4179382324219,17.8881988525391_44.2030639648438,17.9005527496338_36.1719627380371,18.3050842285156_37.7784767150879,18.7283229827881_39.3835906982422
1872.16666666667,0.486069321632385,0.231776371598244,0.366078913211823,0.131838321685791,0.889748990535736,0.238323599100113,0.275659739971161,0.309147745370865,0.299299120903015,0.304582566022873,0.0759571716189385,0.381099432706833,0.10060478746891,0.113720826804638,1.18360722064972,0.394123136997223,0.711572527885437,0.00965716037899256,0.112019218504429,0.0484410934150219,0.729864954948425,0.132207706570625,1.40704417228699,0.989597499370575,0.139559969305992,-0.0108378091827035,0.525383412837982,0.00798889808356762,0.895323574542999,1.12791335582733,0.0392494536936283,1.37228059768677,0.843718707561493,-0.0312166213989258,0.0576336234807968,0.566860020160675,0.525825083255768,1.09117329120636,0.203929901123047,1.13716793060303,1.08043467998505,-0.0244680400937796,-0.0241398811340332,-0.0113662080839276
1872.25,1.00014185905457,0.742255926132202,1.14682257175446,0.0945511534810066,1.06220734119415,0.358116984367371,0.376517325639725,0.404557198286057,0.557053923606873,0.728111743927002,0.0566673614084721,1.5104523897171,0.0752527862787247,0.0974190682172775,1.34564173221588,0.529961287975311,1.47114217281342,0.0219598766416311,0.16227088868618,0.0584877654910088,1.4164125919342,0.168167561292648,1.70464479923248,1.19434010982513,0.20804338157177,0.017017999663949,0.730478644371033,0.0530746765434742,0.931189239025116,1.47991049289703,0.12273658066988,1.98067092895508,0.966117680072784,0.00133355462457985,0.100832968950272,0.593068897724152,0.579459011554718,1.59878778457642,0.309523373842239,1.84684121608734,1.39182877540588,0.00513022718951106,0.0247549694031477,0.0666116401553154
1872.33333333333,-0.777817845344544,-0.186763450503349,-1.19925057888031,-0.205161318182945,-0.817495286464691,-0.200851276516914,-0.15273879468441,-0.114403791725636,-0.137606143951416,-0.1307712495327,-0.211748570203781,-0.547223150730133,-0.149256452918053,-0.076007716357708,-0.104908771812916,0.0352249778807163,0.135094329714775,-0.231930509209633,-0.172464653849602,-0.131790980696678,0.376772969961166,-0.0306483898311853,1.08168661594391,0.416694968938828,0.158520609140396,-0.210562065243721,0.128061428666115,-0.107134945690632,0.455914527177811,0.984245240688324,0.0519488342106342,1.72376120090485,0.761988639831543,-0.187675476074219,-0.0796882957220078,0.35106572508812,0.438256591558456,1.58952379226685,0.251552313566208,2.12642097473145,1.44268310070038,-0.165012300014496,-0.117973998188972,-0.0564331375062466
1872.41666666667,-0.270033240318298,-0.410867691040039,-0.24685338139534,-0.328312933444977,-0.433050960302353,-0.41896265745163,-0.316731005907059,-0.148401454091072,0.0138964336365461,-0.553395628929138,-0.467731654644013,-0.0818316489458084,-0.341272413730621,-0.181498140096664,-0.423081010580063,-0.243200555443764,-0.288254916667938,-0.545682787895203,-0.566869735717773,-0.376609802246094,-0.134679228067398,-0.260904043912888,-0.311411529779434,-0.798669576644898,0.174914553761482,-0.534784913063049,-0.713416159152985,-0.345084309577942,-0.986693799495697,-0.957641363143921,0.0165989566594362,-0.814884901046753,-0.862133145332336,-0.481140315532684,-0.483216226100922,-0.821499049663544,-0.631360054016113,-1.1450434923172,-0.13926175236702,-1.00016331672668,-1.19513332843781,-0.407905519008636,-0.332886636257172,-0.208177000284195
1872.5,0.503554403781891,0.222591206431389,0.648123383522034,0.374529331922531,1.03043270111084,0.415340423583984,0.545787990093231,0.650278627872467,0.650458633899689,0.207960575819016,0.34572097659111,0.590357661247253,0.458742022514343,0.582887947559357,0.984893202781677,0.569802165031433,0.513828814029694,0.213021978735924,0.28399008512497,0.386823326349258,0.661716222763062,0.465317666530609,0.679555416107178,0.320424854755402,0.642274558544159,0.148306980729103,0.256374359130859,0.295405268669128,0.20817095041275,0.305485993623734,0.44861176609993,0.528004467487335,0.199986964464188,0.0777227431535721,0.14915643632412,0.169421643018723,0.192873060703278,0.306101977825165,0.292942434549332,0.528413891792297,0.167533561587334,-0.00212930049747229,0.0474325194954872,0.100868098437786
1872.58333333333,-0.473431259393692,-0.285737425088882,-0.787495732307434,0.167667642235756,-1.16066312789917,-0.0647018402814865,-0.0848028212785721,-0.0808471068739891,-0.184279054403305,-0.233286216855049,0.219439446926117,-1.13405001163483,0.234238177537918,0.246356964111328,-1.12397027015686,-0.141058221459389,-0.901987612247467,0.244555279612541,0.180918186903,0.264006346464157,-0.594403564929962,0.19927591085434,-0.960120260715485,-0.684164345264435,0.217348486185074,0.254244863986969,-0.0767354294657707,0.267128318548203,-0.450049221515656,-0.648670554161072,0.25741645693779,-0.998626589775085,-0.511480391025543,0.264993995428085,0.187729775905609,-0.215864941477776,-0.150298431515694,-0.89898008108139,0.101275376975536,-1.132652759552,-0.674414098262787,0.253324002027512,0.238046646118164,0.221267193555832
1872.66666666667,0.517841517925263,0.152426406741142,0.627302885055542,0.493851035833359,0.477004915475845,0.41439500451088,0.43808251619339,0.46103909611702,0.484775274991989,0.309476286172867,0.589291751384735,0.543762624263763,0.561220407485962,0.540684878826141,0.617979645729065,0.554948389530182,0.689749836921692,0.690398931503296,0.636605679988861,0.614435136318207,0.421501070261002,0.591475367546082,0.561712384223938,0.718394815921783,0.494042068719864,0.728477120399475,0.648998200893402,0.630480349063873,0.768782794475555,0.220497354865074,0.560436964035034,0.509713411331177,0.504088282585144,0.733438432216644,0.660345256328583,0.756112456321716,0.71261465549469,0.511849045753479,0.593536257743835,0.60436475276947,0.74378514289856,0.693811416625977,0.619645059108734,0.569055736064911
1872.75,-0.308317840099335,0.163768827915192,-0.0191081054508686,0.871660172939301,0.46792608499527,0.558022797107697,0.532075703144074,0.494878947734833,0.399118214845657,0.615569770336151,1.09813356399536,0.591902256011963,1.04882800579071,0.973716557025909,1.11224746704102,0.782537221908569,0.721483170986176,1.23896038532257,1.21753895282745,1.20790445804596,1.26163196563721,1.12320590019226,2.27189803123474,1.2634334564209,0.9510218501091,1.32676589488983,1.30181181430817,1.30750024318695,1.32622146606445,2.04158282279968,1.17502176761627,2.27486109733582,1.76715779304504,1.38132131099701,1.39157593250275,1.41209399700165,1.4593346118927,2.43950772285461,1.33963799476624,2.39891695976257,2.22138404846191,1.39825832843781,1.40074467658997,1.37062013149261
1872.83333333333,0.333820104598999,-0.653522610664368,0.513539850711823,0.0559730529785156,1.80159842967987,-0.153326511383057,-0.11144708096981,-0.0243960060179234,0.0528397224843502,-0.37406712770462,0.290053248405457,0.511564791202545,0.264954745769501,0.234515279531479,1.18377542495728,0.0675962120294571,0.128519088029861,0.51247251033783,0.387342065572739,0.481322914361954,0.643830418586731,0.389786303043366,0.952667832374573,0.0100440345704556,0.441514402627945,0.69190639257431,0.0852904319763184,0.671416282653809,0.0943547561764717,1.24742150306702,0.627547025680542,1.05425310134888,0.987448692321777,0.8747838139534,0.75851982831955,0.311440855264664,0.567732989788055,1.54590129852295,0.762466788291931,1.73696005344391,1.14497232437134,1.02550220489502,1.00008428096771,0.955582916736603
1872.91666666667,1.61435782909393,-0.194326624274254,1.60966861248016,-0.897558391094208,2.45606207847595,-0.339375495910645,-0.169809654355049,0.0378704704344273,0.366377741098404,0.23164875805378,-0.756932318210602,2.20051002502441,-0.806231617927551,-0.79938280582428,2.38968205451965,0.422471016645432,2.49108552932739,-0.526346921920776,-0.365370243787766,-0.670290172100067,2.07789707183838,-0.445105254650116,2.80669808387756,2.20444345474243,-0.362478643655777,-0.366397708654404,0.827702045440674,-0.524483442306519,1.7426860332489,3.62804460525513,-0.402392446994782,3.05038523674011,2.22388648986816,-0.259614288806915,-0.190913423895836,0.991116583347321,0.877402305603027,3.32857275009155,0.199422672390938,2.94033885002136,2.77387547492981,-0.125856265425682,-0.212284877896309,-0.197012424468994
